target,derog_cnt,collect_cnt,banruptcy_ind,inq_cnt06,inq_time_last,inq_finance_cnt24,tl_time_first,tl_time_last,tl_cnt03,tl_cnt12,tl_cnt24,tl_cnt,tl_sum,tl_max_sum,tl_sat_cnt,tl_del60_cnt,tl_bad_cnt24,tl75_util_cnt,tl50_util_cnt,tl_bal_hc_pct,tl_sat_pct,tl_del3060_cnt24,tl_del90_cnt24,tl_del60_cnt_all,tl_open_pct,tl_bad_derog_cnt,tl_del60_cnt24,tl_open24_pct
0,5,2,1,7,1.0,1,197,9,0,2,2,6.0,4574.0,15208.0,8.0,0,0,1.0,1.0,0.3,0.56,1,0,0,0.67,0,0,0.33
0,0,0,0,2,0.0,2,223,3,1,1,2,11.0,93556.0,128582.0,22.0,0,0,5.0,5.0,0.73,0.46,3,0,2,0.46,0,0,0.18
0,0,0,0,3,1.0,3,240,1,1,9,15,23.0,69108.0,95738.0,33.0,0,0,9.0,15.0,0.72,0.78,0,0,0,0.62,0,0,0.65
0,0,0,0,0,0.0,0,6,6,0,1,1,1.0,1050.0,1227.0,1.0,0,0,1.0,1.0,0.86,1.0,0,0,0,1.0,0,0,1.0
0,0,0,0,2,1.0,1,169,4,0,2,5,13.0,47069.0,71684.0,19.0,0,0,4.0,6.0,0.66,0.36,3,1,5,0.59,1,4,0.38
0,8,7,0,6,1.0,9,21,5,0,4,10,5.0,27370.0,34435.0,8.0,0,0,3.0,3.0,0.79,0.8,0,0,0,0.5,3,0,2.0
0,0,0,0,1,5.0,0,303,2,1,3,5,15.0,49345.0,73185.0,24.0,0,0,8.0,11.0,0.67,0.69,0,0,0,0.58,0,0,0.33
0,0,0,0,4,1.0,1,311,9,0,1,2,13.0,7781.0,58864.0,15.0,0,0,3.0,3.0,0.13,0.8,0,0,1,0.87,0,0,0.15
0,0,0,0,9,2.0,6,188,6,0,2,6,10.0,31050.0,37141.0,26.0,0,0,6.0,9.0,0.84,0.54,1,0,2,0.36,0,0,0.6
0,2,1,0,3,1.0,5,299,2,1,7,10,19.0,55619.0,77525.0,32.0,0,0,7.0,8.0,0.72,0.61,0,0,0,0.5,0,0,0.53
0,0,0,0,4,1.0,2,256,3,1,1,4,20.0,14702.0,48110.0,30.0,0,0,4.0,6.0,0.31,0.81,0,0,0,0.63,0,0,0.2
0,2,2,0,10,1.0,8,99,4,0,3,6,6.0,20290.0,20678.0,6.0,1,1,3.0,3.0,0.98,0.75,0,1,2,0.75,1,1,1.0
0,0,0,0,0,0.0,0,314,10,0,2,3,12.0,32463.0,56609.0,19.0,0,0,4.0,4.0,0.57,0.52,0,0,0,0.57,0,0,0.25
0,0,0,0,1,1.0,1,129,3,1,1,3,18.0,42190.0,60955.0,23.0,0,0,5.0,10.0,0.69,0.76,0,0,0,0.72,0,0,0.17
0,0,0,0,3,1.0,0,127,4,0,3,7,18.0,26261.0,60191.0,28.0,0,0,4.0,5.0,0.44,0.73,0,0,0,0.6,0,0,0.39
0,0,0,0,4,1.0,6,234,8,0,2,7,17.0,21306.0,53689.0,33.0,0,0,1.0,4.0,0.4,0.58,3,0,1,0.52,0,1,0.41
0,0,0,0,2,0.0,1,245,2,1,1,5,14.0,15375.0,44958.0,20.0,0,0,2.0,3.0,0.34,0.77,0,0,0,0.64,0,0,0.36
0,1,1,0,2,1.0,0,42,25,0,0,0,3.0,12100.0,14281.0,4.0,1,1,1.0,2.0,0.85,0.29,0,2,2,0.43,2,2,0.0
0,3,3,0,2,4.0,6,214,4,0,1,1,5.0,3300.0,3014.0,10.0,1,1,3.0,3.0,1.09,0.27,1,1,8,0.45,2,1,0.2
0,0,0,0,0,8.0,1,341,9,0,5,8,15.0,1201.0,88971.0,28.0,1,0,0.0,0.0,0.01,0.5,0,0,1,0.44,0,0,0.53
0,0,0,0,2,1.0,2,214,7,0,1,1,5.0,8444.0,29200.0,6.0,0,0,1.0,1.0,0.29,0.83,0,0,0,0.83,0,0,0.2
0,0,0,0,2,1.0,1,172,14,0,0,3,15.0,52358.0,64566.0,26.0,0,0,8.0,10.0,0.81,0.65,0,0,1,0.48,0,0,0.2
0,0,0,0,2,1.0,1,296,41,0,0,0,14.0,39210.0,58820.0,18.0,0,0,8.0,9.0,0.67,0.75,0,0,0,0.7,0,0,0.0
0,1,1,0,3,3.0,4,224,8,0,5,6,6.0,34364.0,44519.0,12.0,6,6,4.0,5.0,0.77,0.39,2,7,9,0.33,8,8,1.0
0,0,0,0,0,0.0,0,350,11,0,2,2,13.0,51733.0,94250.0,23.0,0,0,4.0,6.0,0.55,0.67,2,0,1,0.54,0,1,0.15
0,2,1,1,2,1.0,0,86,46,0,0,0,1.0,161.0,1500.0,3.0,6,0,0.0,0.0,0.11,0.2,0,0,7,0.1,0,0,0.0
0,0,0,0,2,3.0,0,200,2,1,4,4,9.0,22992.0,34192.0,14.0,0,0,3.0,5.0,0.67,0.5,0,0,0,0.56,0,0,0.44
0,0,0,0,2,0.0,2,64,5,0,2,2,6.0,10949.0,11736.0,13.0,0,0,5.0,5.0,0.93,0.54,3,0,3,0.46,0,2,0.33
0,3,1,1,5,3.0,7,76,11,0,1,3,4.0,32826.0,38995.0,7.0,0,0,2.0,2.0,0.84,0.57,0,0,0,0.57,1,0,0.75
0,0,0,0,2,1.0,2,220,6,0,4,4,15.0,46988.0,66926.0,22.0,0,0,7.0,10.0,0.7,0.76,0,0,0,0.6,0,0,0.27
0,1,1,0,3,1.0,1,37,5,0,1,1,1.0,387.0,375.0,1.0,1,1,1.0,1.0,1.03,0.5,0,1,1,0.5,1,1,1.0
0,0,0,0,6,2.0,7,277,7,0,1,5,7.0,24334.0,24090.0,13.0,0,0,7.0,7.0,1.01,0.5,0,0,0,0.5,0,0,0.71
0,0,0,0,2,4.0,0,207,3,1,1,1,15.0,5852.0,29218.0,21.0,0,0,1.0,2.0,0.2,0.7,0,1,1,0.65,1,1,0.07
0,0,0,0,1,6.0,0,238,6,0,3,6,6.0,6170.0,11053.0,17.0,0,0,2.0,3.0,0.56,0.53,1,0,0,0.32,0,0,1.0
0,0,0,0,1,3.0,0,49,24,0,0,1,5.0,3513.0,8701.0,5.0,0,0,3.0,3.0,0.4,0.5,1,0,0,0.83,0,0,0.2
0,1,1,0,4,0.0,3,46,5,0,1,2,4.0,22734.0,28924.0,6.0,0,0,2.0,4.0,0.79,0.57,0,0,0,0.57,0,0,0.5
0,0,0,0,0,0.0,0,92,23,0,0,1,1.0,839.0,830.0,7.0,0,0,1.0,1.0,1.01,0.22,0,0,0,0.11,0,0,1.0
0,0,0,0,0,0.0,0,12,12,0,1,1,1.0,940.0,1000.0,1.0,0,0,1.0,1.0,0.94,1.0,0,0,0,1.0,0,0,1.0
0,1,0,1,0,8.0,1,121,8,0,1,1,2.0,13216.0,14753.0,3.0,0,0,1.0,1.0,0.9,0.33,2,0,1,0.67,0,1,0.5
0,1,1,0,8,1.0,3,122,15,0,0,1,6.0,9688.0,12736.0,10.0,0,0,4.0,4.0,0.76,0.8,0,0,0,0.6,1,0,0.17
0,0,0,0,12,5.0,7,197,3,1,7,9,15.0,86637.0,102988.0,38.0,0,0,8.0,9.0,0.84,0.5,3,0,0,0.36,0,0,0.6
0,0,0,0,8,1.0,19,294,2,1,9,13,20.0,93879.0,128509.0,44.0,0,0,10.0,12.0,0.73,0.42,3,0,2,0.38,0,0,0.65
0,14,2,0,6,1.0,2,61,10,0,1,3,1.0,0.0,1600.0,8.0,1,0,3.1216821785591176,4.0779041709755255,0.0,0.33,2,0,1,0.11,2,1,3.0
0,3,0,0,1,6.0,2,154,5,0,1,2,2.0,33452.0,36213.0,1.0,2,1,1.0,1.0,0.92,0.25,2,1,3,0.5,2,2,1.0
0,0,0,0,1,1.0,1,102,42,0,0,0,4.0,1293.0,6200.0,5.0,0,0,0.0,1.0,0.21,0.4,1,0,0,0.8,0,0,0.0
0,0,0,0,1,1.0,2,95,2,1,2,3,7.0,16296.0,20826.0,14.0,0,0,3.0,3.0,0.78,0.58,0,0,0,0.37,0,0,0.43
0,0,0,0,0,13.0,0,204,20,0,0,5,11.0,36089.0,41353.0,14.0,0,0,8.0,8.0,0.87,0.8,0,1,1,0.73,1,1,0.45
0,1,1,0,1,0.0,1,278,19,0,0,1,9.0,9677.0,18127.0,22.0,0,0,1.0,2.0,0.53,0.5,0,0,1,0.41,1,0,0.11
0,0,0,0,1,1.0,1,40,10,0,1,2,3.0,661.0,1650.0,3.0,0,0,0.0,0.0,0.4,1.0,0,0,0,1.0,0,0,0.67
0,1,1,0,2,0.0,4,91,13,0,0,1,1.0,20151.09560810811,31205.900675675675,2.0,0,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.25,0,0,0,0.25,0,0,1.0
0,5,1,1,2,1.0,1,236,22,0,0,1,1.0,13744.0,19985.0,3.0,4,0,0.0,1.0,0.69,0.14,0,0,5,0.14,1,0,1.0
0,0,0,0,1,5.0,1,370,12,0,1,3,12.0,38083.0,69013.0,24.0,0,0,5.0,6.0,0.55,0.48,1,0,0,0.48,0,0,0.25
0,1,1,0,1,3.0,0,80,10,0,1,1,2.0,459.0,744.0,3.0,0,0,0.0,1.0,0.62,0.67,0,0,0,0.67,1,0,0.5
0,0,0,0,3,1.0,1,252,4,0,2,6,23.0,59598.0,86279.0,36.0,0,0,7.0,11.0,0.69,0.74,0,0,0,0.61,0,0,0.26
0,3,3,0,3,1.0,6,123,5,0,3,6,8.0,11947.0,28435.0,22.0,0,0,2.0,4.0,0.42,0.59,0,0,0,0.36,2,0,0.75
0,1,1,0,3,0.0,3,246,10,0,1,4,6.0,7669.0,9584.0,10.0,2,1,4.0,6.0,0.8,0.31,3,3,5,0.46,4,4,0.67
0,2,0,1,3,0.0,2,171,2,1,2,5,6.0,27832.0,32578.0,8.0,1,0,3.0,3.0,0.85,0.7,0,0,2,0.6,0,0,0.83
0,0,0,0,12,0.0,11,28,18,0,0,3,4.0,2846.0,3851.0,4.0,0,0,1.0,2.0,0.74,0.5,2,0,1,1.0,0,1,0.75
0,0,0,0,6,2.0,4,166,5,0,1,2,7.0,18640.0,31722.0,9.0,1,0,3.0,4.0,0.59,0.6,2,0,2,0.7,0,1,0.29
0,1,1,0,0,0.0,0,212,6,0,3,4,15.0,10308.0,47354.0,26.0,0,0,2.0,3.0,0.22,0.55,0,0,1,0.52,0,0,0.27
0,0,0,0,1,1.0,1,103,7,0,1,3,7.0,5783.0,25337.0,11.0,0,0,1.0,1.0,0.23,0.54,0,0,1,0.54,0,0,0.43
0,0,0,0,0,0.0,0,212,43,0,0,0,4.0,9295.0,12920.0,9.0,0,0,2.0,3.0,0.72,0.56,0,0,0,0.44,0,0,0.0
0,1,0,1,0,18.0,0,171,16,0,0,4,21.0,39328.0,50897.0,27.0,0,0,12.0,14.0,0.77,0.87,0,0,0,0.7,0,0,0.19
0,0,0,0,0,0.0,0,21,11,0,1,2,2.0,0.0,19.0,2.0,0,0,3.1216821785591176,4.0779041709755255,0.0,1.0,0,0,0,1.0,0,0,1.0
0,0,0,0,5,4.0,3,209,4,0,3,7,12.0,45562.0,55424.0,20.0,1,0,10.0,10.0,0.82,0.41,3,0,1,0.55,0,1,0.58
0,2,2,0,0,8.0,1,159,16,0,0,1,4.0,5376.0,5500.0,10.0,0,0,2.0,2.0,0.98,0.29,3,0,1,0.29,1,0,0.25
0,0,0,0,0,0.0,0,255,7,0,2,3,9.0,13559.0,68473.0,13.0,0,0,1.0,2.0,0.2,0.73,0,0,0,0.6,0,0,0.33
0,1,0,1,8,3.0,14,205,14,0,0,1,2.0,16018.0,20595.0,3.0,5,1,1.0,1.0,0.78,0.25,0,1,5,0.25,1,1,0.5
0,0,0,0,5,0.0,8,23,3,1,3,5,3.0,2874.0,4288.0,4.0,0,0,2.0,2.0,0.67,0.6,0,0,0,0.6,0,0,1.67
0,0,0,0,4,0.0,1,151,7,0,4,7,13.0,19583.0,79309.0,26.0,0,0,1.0,2.0,0.25,0.68,0,0,0,0.46,0,0,0.54
0,1,1,0,1,1.0,1,101,15,0,0,5,8.0,25573.0,34613.0,18.0,0,0,4.0,5.0,0.74,0.63,0,0,1,0.42,1,0,0.63
0,0,0,0,5,3.0,11,134,3,1,2,10,10.0,29630.0,34512.0,23.0,0,0,4.0,5.0,0.86,0.5,3,0,0,0.36,0,0,1.0
0,2,1,1,25,1.0,33,149,2,1,12,19,25.0,166443.0,177497.0,20.0,0,0,20.0,22.0,0.94,0.23,3,1,5,0.64,2,3,0.76
0,0,0,0,2,1.0,2,115,7,0,1,1,3.0,19829.0,20234.0,3.0,2,0,1.0,1.0,0.98,0.2,0,1,3,0.6,1,1,0.33
0,0,0,0,10,0.0,7,242,2,1,1,3,8.0,51440.0,61185.0,12.0,3,2,5.0,6.0,0.84,0.4,0,2,6,0.4,2,2,0.38
0,0,0,0,0,10.0,1,126,2,2,4,11,24.0,34564.0,140696.0,34.0,1,1,4.0,4.0,0.25,0.71,0,1,1,0.63,1,1,0.46
0,10,10,0,3,1.0,0,261,9,0,1,1,3.0,2026.0,2000.0,9.0,0,0,1.0,1.0,1.01,0.2,1,0,2,0.3,2,0,0.33
0,0,0,0,2,1.0,5,238,6,0,3,11,8.0,15304.0,22963.0,15.0,0,0,3.0,5.0,0.67,0.56,2,1,3,0.44,1,2,1.38
0,0,0,0,0,0.0,0,246,3,1,2,2,6.0,15538.0,26572.0,12.0,0,0,2.0,2.0,0.58,0.58,0,0,0,0.5,0,0,0.33
0,0,0,0,2,0.0,2,252,9,0,1,5,8.0,1955.0,8680.0,16.0,0,0,0.0,1.0,0.23,0.53,3,0,1,0.47,0,1,0.63
0,0,0,0,1,2.0,2,187,7,0,1,5,9.0,2089.0,21130.0,13.0,0,0,0.0,0.0,0.1,0.73,0,0,0,0.6,0,0,0.56
0,0,0,0,1,0.0,1,17,7,0,1,2,2.0,8719.0,10426.0,2.0,0,0,2.0,2.0,0.84,1.0,0,0,0,1.0,0,0,1.0
0,1,1,0,13,0.0,19,215,1,1,3,9,11.0,19159.0,20277.0,24.0,0,0,8.0,9.0,0.94,0.56,0,0,7,0.44,0,0,0.82
0,10,1,0,8,1.0,10,208,2,1,3,4,9.0,27229.0,30945.0,15.0,4,2,3.0,3.0,0.88,0.41,1,3,8,0.41,7,3,0.44
0,0,0,0,1,4.0,2,57,9,0,2,5,8.0,12373.0,15596.0,11.0,0,0,5.0,6.0,0.79,0.77,0,0,0,0.62,0,0,0.63
0,0,0,0,0,12.0,0,164,12,0,1,5,9.0,11437.0,38194.0,22.0,0,0,1.0,2.0,0.3,0.46,0,0,0,0.38,0,0,0.56
0,1,1,0,0,16.0,0,82,14,0,0,3,3.0,4373.0,7832.0,9.0,2,1,0.0,1.0,0.56,0.5,0,1,3,0.25,1,1,1.0
0,0,0,0,3,2.0,0,124,13,0,0,4,7.0,977.0,11280.0,18.0,0,0,0.0,0.0,0.09,0.55,0,0,0,0.32,0,0,0.57
0,1,1,0,5,0.0,6,357,3,1,5,11,24.0,39831.0,99772.0,35.0,1,1,3.0,3.0,0.4,0.6,0,1,1,0.57,2,1,0.46
0,0,0,0,1,4.0,4,13,8,0,1,2,1.0,20151.09560810811,31205.900675675675,2.0,0,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,1.0,0,0,0,0.5,0,0,2.0
0,21,15,0,11,1.0,5,73,23,0,0,1,1.0,2180.0,2180.0,3.0,4,4,1.0,1.0,1.0,0.0,0,4,5,0.14,13,4,1.0
0,0,0,0,1,1.0,0,54,8,0,2,5,10.0,11569.0,17762.0,15.0,0,0,1.0,3.0,0.65,0.8,0,0,0,0.67,0,0,0.5
0,0,0,0,0,18.0,0,121,5,0,2,4,13.0,21259.0,27157.0,17.0,0,0,6.0,8.0,0.78,0.75,0,0,0,0.65,0,0,0.31
0,0,0,0,1,4.0,0,300,7,0,1,2,7.0,9004.0,10651.0,13.0,1,1,3.0,4.0,0.85,0.44,0,1,6,0.39,1,1,0.29
0,0,0,0,0,0.0,0,223,26,0,0,0,3.0,0.0,125.0,7.0,0,0,3.1216821785591176,4.0779041709755255,0.0,0.38,0,0,0,0.38,0,0,0.0
0,0,0,0,5,2.0,17,201,8,0,5,9,11.0,17232.0,32985.0,29.0,0,0,1.0,3.0,0.52,0.63,0,0,4,0.37,0,0,0.82
0,1,0,0,1,2.0,1,239,5,0,1,1,4.0,16830.0,17634.0,14.0,4,1,1.0,1.0,0.95,0.44,0,2,7,0.22,2,2,0.25
0,0,0,0,1,6.0,0,43,2,1,4,9,9.0,19285.0,24956.0,11.0,0,0,4.0,4.0,0.77,0.92,0,0,0,0.75,0,0,1.0
0,0,0,0,1,1.0,0,189,44,0,0,0,9.0,38761.0,47055.0,15.0,2,0,4.0,4.0,0.82,0.33,2,2,8,0.5,2,3,0.0
0,4,3,0,8,1.0,9,88,14,0,0,2,2.0,5930.0,8925.0,2.0,2,0,0.0,2.0,0.66,0.4,0,0,2,0.4,0,0,1.0
0,0,0,0,0,7.0,2,143,7,0,3,7,11.0,53850.0,64283.0,11.0,1,1,7.0,9.0,0.84,0.62,3,1,1,0.85,1,1,0.64
0,4,1,1,2,0.0,7,217,8,0,1,1,16.0,16119.0,21862.0,17.0,11,2,8.0,9.0,0.74,0.36,3,3,15,0.57,4,6,0.06
0,1,1,0,5,2.0,8,21,3,1,2,3,2.0,3010.0,3918.0,2.0,1,1,2.0,2.0,0.77,0.5,0,1,1,0.5,2,1,1.5
0,0,0,0,4,1.0,3,181,65,0,0,0,2.0,6964.0,6300.0,1.0,2,1,1.0,1.0,1.11,0.33,0,1,2,0.67,1,1,0.0
0,3,3,0,3,1.0,6,96,3,1,1,4,3.0,5240.0,5186.0,15.0,0,0,2.0,2.0,1.01,0.5,0,0,1,0.19,3,0,1.33
0,3,1,0,5,1.0,9,256,13,0,0,1,6.0,42125.0,42367.0,7.0,4,4,2.0,2.0,0.99,0.42,0,4,5,0.5,5,4,0.17
0,0,0,0,0,0.0,0,214,19,0,0,2,7.0,28271.0,50007.0,16.0,0,0,1.0,2.0,0.57,0.43,0,0,0,0.33,0,0,0.29
0,0,0,0,1,3.0,1,233,13,0,0,3,16.0,37837.0,68639.0,30.0,0,0,3.0,6.0,0.55,0.67,0,0,0,0.53,0,0,0.19
0,0,0,0,0,17.0,4,47,10,0,1,1,1.0,1977.0,2500.0,1.0,0,0,1.0,1.0,0.79,0.33,0,0,0,0.33,0,0,1.0
0,1,0,1,6,1.0,6,279,3,1,1,1,2.0,824.0,2436.0,4.0,7,0,0.0,0.0,0.34,0.08,0,0,7,0.17,0,0,0.5
0,0,0,0,3,4.0,15,235,5,0,4,9,5.0,10299.0,16192.0,25.0,0,0,2.0,3.0,0.64,0.33,2,0,1,0.19,0,1,1.8
0,1,0,0,0,12.0,1,294,8,0,2,7,11.0,20963.0,33300.0,17.0,1,0,4.0,7.0,0.63,0.58,0,0,2,0.58,0,0,0.64
0,0,0,0,0,24.0,1,133,16,0,0,2,3.0,7948.0,12224.0,6.0,2,1,0.0,2.0,0.65,0.5,2,1,2,0.38,1,2,0.67
0,0,0,0,0,8.0,1,80,26,0,0,0,3.0,6025.0,12029.0,7.0,0,0,0.0,1.0,0.5,0.43,0,0,1,0.43,0,0,0.0
0,2,1,0,7,1.0,9,204,5,0,2,6,8.0,12962.0,27678.0,17.0,1,0,4.0,4.0,0.47,0.67,0,1,3,0.44,1,1,0.75
0,0,0,0,3,2.0,1,15,4,0,3,4,4.0,12410.0,13586.0,4.0,0,0,1.0,1.0,0.91,0.75,0,0,0,1.0,0,0,1.0
0,0,0,0,2,6.0,2,128,6,0,6,10,16.0,29289.0,42729.0,29.0,0,0,5.0,9.0,0.69,0.53,0,0,0,0.44,0,0,0.63
0,5,5,0,5,1.0,5,141,17,0,0,4,10.0,28543.0,39233.0,19.0,0,0,6.0,8.0,0.73,0.75,0,0,2,0.5,5,0,0.4
0,1,0,0,5,2.0,3,270,4,0,1,1,8.0,36692.0,40180.0,16.0,9,1,5.0,5.0,0.91,0.3,0,1,13,0.3,1,1,0.13
0,3,2,1,0,23.0,0,110,23,0,0,2,5.0,2385.0,3100.0,7.0,3,0,1.0,2.0,0.77,0.45,0,0,3,0.45,0,0,0.4
0,0,0,0,4,1.0,4,262,7,0,1,9,12.0,14905.0,69963.0,28.0,0,0,1.0,2.0,0.21,0.72,0,0,0,0.38,0,0,0.75
0,4,2,0,2,1.0,0,116,13,0,0,1,3.0,2019.0,2298.0,6.0,0,0,1.0,2.0,0.88,0.43,1,0,3,0.43,2,0,0.33
0,1,0,1,8,0.0,6,35,21,0,0,1,1.0,20151.09560810811,31205.900675675675,2.0,0,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,0.67,0,0,0,0.33,0,0,1.0
0,0,0,0,0,0.0,0,35,10,0,1,1,2.0,361.0,2856.0,2.0,0,0,0.0,0.0,0.13,1.0,0,0,0,1.0,0,0,0.5
0,0,0,0,0,0.0,0,129,2,1,1,1,2.0,0.0,500.0,3.0,0,0,3.1216821785591176,4.0779041709755255,0.0,0.5,0,0,0,0.5,0,0,0.5
0,2,0,0,3,0.0,2,109,4,0,4,5,4.0,10519.0,13653.0,8.0,0,0,2.0,3.0,0.77,0.67,0,0,1,0.44,0,0,1.25
0,2,1,1,10,1.0,5,99,2,1,2,4,6.0,33398.0,40902.0,16.0,2,1,3.0,3.0,0.82,0.36,1,1,3,0.27,1,1,0.67
0,4,1,0,1,5.0,0,169,23,0,0,1,5.0,348.0,9424.0,7.0,2,1,0.0,0.0,0.04,0.58,0,1,3,0.42,3,1,0.2
0,3,3,0,6,1.0,4,143,26,0,0,0,5.0,61135.0,66347.0,14.0,0,0,4.0,4.0,0.92,0.36,2,0,1,0.36,2,1,0.0
0,0,0,0,1,0.0,1,183,7,0,1,1,12.0,2555.0,33767.0,16.0,0,0,0.0,1.0,0.08,0.94,0,0,0,0.75,0,0,0.08
0,0,0,0,1,1.0,1,166,5,0,1,6,12.0,14113.0,28224.0,18.0,0,0,1.0,4.0,0.5,0.65,0,0,1,0.52,0,0,0.5
0,0,0,0,1,6.0,0,275,3,1,1,5,13.0,1527.0,31983.0,21.0,0,0,0.0,0.0,0.05,0.64,0,0,0,0.52,0,0,0.38
0,1,1,0,5,0.0,14,271,6,0,5,6,9.0,5312.0,12055.0,17.0,3,2,3.0,4.0,0.44,0.46,0,2,6,0.38,2,2,0.67
0,0,0,0,0,7.0,11,55,10,0,2,4,7.0,10326.0,23130.0,9.0,0,0,2.0,2.0,0.45,0.89,0,0,0,0.78,0,0,0.57
0,0,0,0,2,1.0,2,203,3,1,4,5,13.0,80360.0,113300.0,18.0,0,0,5.0,6.0,0.71,0.71,0,0,0,0.62,0,0,0.38
0,1,1,0,3,1.0,8,43,1,2,7,12,18.0,40869.0,57554.0,17.0,0,0,6.0,12.0,0.71,0.76,0,0,0,0.86,1,0,0.67
0,0,0,0,0,0.0,0,15,15,0,0,1,1.0,20151.09560810811,31205.900675675675,1.0,0,0,3.1216821785591176,4.0779041709755255,0.6482223724231159,1.0,0,0,0,1.0,0,0,1.0
0,0,0,0,8,0.0,5,179,3,2,4,5,14.0,13287.0,39986.0,22.0,0,0,2.0,5.0,0.33,0.57,0,0,0,0.61,0,0,0.36
0,3,0,1,0,12.0,0,177,8,0,2,5,4.0,38853.0,44539.0,9.0,9,2,3.0,3.0,0.87,0.44,0,2,9,0.22,2,2,1.25
0,3,2,1,18,1.0,40,119,2,1,9,17,8.0,10479.0,11349.0,15.0,3,3,4.0,6.0,0.92,0.63,0,3,3,0.33,5,3,2.13
0,4,3,1,6,0.0,4,76,7,0,4,7,4.0,57591.0,60115.0,15.0,0,0,4.0,4.0,0.96,0.6,0,0,0,0.27,1,0,1.75
0,0,0,0,1,0.0,1,299,1,1,2,6,12.0,41485.0,43676.0,18.0,0,0,8.0,8.0,0.95,0.48,0,0,0,0.48,0,0,0.5
0,0,0,0,0,7.0,2,366,11,0,1,1,4.0,2332.0,3066.0,7.0,4,4,1.0,3.0,0.76,0.45,0,4,4,0.36,4,4,0.25
0,0,0,0,0,8.0,0,244,4,0,2,5,13.0,56062.0,65155.0,14.0,0,0,8.0,10.0,0.86,0.87,0,0,0,0.87,0,0,0.38
0,0,0,0,2,1.0,1,134,12,0,1,3,3.0,6453.0,7500.0,9.0,0,0,2.0,2.0,0.86,0.73,0,0,0,0.27,0,0,1.0
0,0,0,0,3,0.0,4,151,3,1,3,4,12.0,28692.0,39700.0,16.0,0,0,4.0,8.0,0.72,0.68,0,0,1,0.63,0,0,0.33
0,2,2,0,1,0.0,1,118,44,0,0,0,1.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0,0.0,0,0,3,0.08,0,0,0.0
0,1,0,1,0,7.0,4,296,8,0,1,1,8.0,16639.0,22705.0,10.0,5,5,5.0,5.0,0.73,0.53,0,5,5,0.53,5,5,0.13
0,3,3,0,18,1.0,13,105,5,0,2,4,4.0,15894.0,23716.0,6.0,0,0,2.0,3.0,0.67,0.67,0,0,0,0.67,1,0,1.0
0,0,0,0,3,0.0,2,66,9,0,2,4,6.0,12859.0,27888.0,14.0,0,0,1.0,2.0,0.46,0.59,0,0,0,0.35,0,0,0.67
0,0,0,0,0,0.0,0,415,20,0,0,1,12.0,24304.0,32452.0,23.0,0,0,7.0,7.0,0.75,0.67,0,0,1,0.5,0,0,0.08
0,0,0,0,4,3.0,0,17,5,0,3,4,4.0,399.0,583.0,4.0,0,0,1.0,3.0,0.68,0.8,0,0,0,0.8,0,0,1.0
0,3,0,0,0,8.0,1,370,5,0,2,2,3.0,233.0,509.0,6.0,0,0,0.0,1.0,0.46,0.5,0,0,2,0.5,0,0,0.67
0,1,1,0,1,3.0,0,117,8,0,1,3,8.0,20237.0,38020.0,10.0,1,0,2.0,4.0,0.53,0.67,0,0,2,0.67,1,0,0.38
0,0,0,0,0,0.0,0,201,9,0,3,7,9.0,23890.0,30015.0,12.0,0,0,7.0,8.0,0.8,0.83,0,0,5,0.75,0,0,0.78
0,2,2,0,5,1.0,19,120,2,1,3,5,3.0,13905.0,15766.0,8.0,1,0,2.0,2.0,0.88,0.7,0,0,1,0.3,1,0,1.67
0,1,0,1,11,0.0,13,98,2,1,7,11,10.0,34274.0,40026.0,24.0,0,0,3.0,4.0,0.86,0.63,0,0,0,0.37,0,0,1.1
0,0,0,0,0,16.0,0,321,10,0,1,2,13.0,26361.0,37143.0,17.0,1,1,8.0,9.0,0.71,0.62,0,1,1,0.62,1,1,0.15
0,0,0,0,3,1.0,2,153,10,0,2,5,11.0,17686.0,61150.0,26.0,0,0,4.0,5.0,0.29,0.63,3,0,0,0.41,0,0,0.45
0,5,3,1,4,2.0,4,351,7,0,1,4,5.0,26300.0,33877.0,14.0,0,0,2.0,2.0,0.78,0.67,0,0,0,0.33,3,0,0.8
0,0,0,0,0,13.0,1,274,3,1,3,8,10.0,10809.0,49100.0,28.0,0,0,1.0,2.0,0.22,0.5,0,0,0,0.33,0,0,0.8
0,0,0,0,3,0.0,3,79,8,0,1,6,9.0,17254.0,34612.0,15.0,0,0,1.0,4.0,0.5,0.53,0,0,1,0.53,0,0,0.67
0,1,1,0,14,1.0,15,36,5,0,8,8,9.0,7156.0,19277.0,8.0,0,0,4.0,4.0,0.37,0.8,0,0,0,0.9,0,0,0.89
0,0,0,0,1,3.0,0,228,3,1,2,5,7.0,11453.0,22451.0,18.0,0,0,2.0,2.0,0.51,0.58,0,0,0,0.37,0,0,0.71
0,0,0,0,8,0.0,4,270,6,0,1,1,7.0,17788.0,30910.0,11.0,0,0,4.0,4.0,0.58,0.82,0,0,0,0.64,0,0,0.14
0,0,0,0,1,4.0,6,63,6,0,3,11,16.0,26201.0,47492.0,22.0,0,0,5.0,10.0,0.55,0.81,0,0,0,0.62,0,0,0.69
